InvoiceNo,CustomerID,Customer basket,Recommended Product,Product description,Probability,Price estimation
552278,15059.0,"['21035', '23159', '22683', '21272', '22178', '22685', '21989', '85049E', '22980', '21207', '22502', '21907', '21988', '22429', '21175', '84406B', '23156', '22332', '82567', '21181', '82486', '21987', '22982', '21166', '22913', '82551', '82600', '22912', '22914', '22778', '22979', '82482', '82582', '82552', '85062', '23154', '85152', '22993', '82583', '82599', '85150']",82494L,WOODEN FRAME ANTIQUE WHITE ,0.5342465753424657,1.3623287671232873
552279,15117.0,"['85099B', '20725', '23209', '16014', '23202', '23203', '23208', '20723']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
552280,13561.0,"['21967', '23002', '22926', '21985', '22384', '21340', '22845', '21929', '22066', '85123A', '21621', '21713', '22960', '22411']",20725,LUNCH BAG RED RETROSPOT,0.5617615467239527,0.926906552094522
552281,15704.0,"['22457', '22904', '23182', '21985', '22442', '22851', '48194', '48184', '22855', '85049C', '22776', '47599A', '22621', '22620', '47566', '85049G', '22668', '22907', '22120', '23138', '47590B', '85049D', '48187', '21034', '22619', '22171', '23298', '21380', '21755', '82482', '47566B', '21984', '21986', '22789', '22841', '22690', '22488', '85123A', '23132', '82580', '84879', '22478', '82581', '22844', '21172']",82494L,WOODEN FRAME ANTIQUE WHITE ,0.5342465753424657,1.3623287671232873
552282,14040.0,"['22568', '22659', '22999', '22178', '22271', '20969', '22965', '22273', '48184', '23127', '48138', '23006', '22274', '20971', '22996', '22692', '22197', '22666', '23209', '21524', '21523', '21259', '23126', '48129', '23283', '22569', '20685', '23284', '22993', '22998', '22564', '23003', '20970', '21955', '84581']",23203,mailout,0.4403578528827038,0.0
552283,13468.0,"['20829', '22849', '75049L', '85014B', '84380']",0,Null,0.0,0.0
552284,18149.0,"['21937', '21936', '22295', '84879', '21034']",0,Null,0.0,0.0
552285,14684.0,"['85071C', '22271', '21212', '21791', '84378', '22964', '22639', '37468', '21121', '22156', '47422', '23254', '22563', '22565', '84380', '72133', '22727', '21787', '23298', '22383', '22551', '85227', '23145', '22428', '84536B', '84987', '22569', '22367', '20983', '21974', '22561', '22564', '20970', '85185B', '22753', '85185D', '21868', '22147', '20725', '22273', '22855', '22554', '20981', '22776', '22537', '21124', '21329', '20971', '22747', '22755', '22754', '37370', '22991', '84991', '20967', '22956', '20726', '84828', '17091A', '21977', '22951', '85123A', '20973', '22730', '21975', '23205', '22604', '22417', '22745', '20969', '22746', '84519A', '84692', '20975', '21976', '72134', '21213', '21328', '22972', '17090A', '21211', '22548', '21789', '22439', '22955', '21900', '22748', '47421', '22355', '21034', '21558', '22493', '21122', '22457', '85071B', '22149', '21625', '15036', '22560', '22562', '23128', '20972', '22926', '21327', '23076', '20727', '72131', '84519B', '20982', '22353', '47591D', '21788', '22169', '17090D', '20758', '22488', '84992', '23256', '20961', '22722']",22726,ALARM CLOCK BAKELIKE GREEN,0.6043329532497149,2.266248574686431
552286,16393.0,"['85099B', '23200', '23203', '23199', '22631', '23202', '22374', '22895', '22383', '22384', '23298', '22371', '23209', '22629', '84990', '22411', '20726', '22993', '84992', '20718', '20728', '21034']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
552287,17705.0,"['22727', '22729', '23207', '22383', '21498', '23206', '22192']",22726,ALARM CLOCK BAKELIKE GREEN,0.6043329532497149,2.266248574686431
552288,13313.0,"['22303', '85099B', '22302', '84997D', '84755', '22383', '22898', '21519', '84997C', '85123A', '23202', '20727', '23203', '23153']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
552289,17869.0,"['84978', '21212']",0,Null,0.0,0.0
552290,16007.0,"['21507', '85099C', '22851', '23203', '22386', '21121', '23202', '20723', '22727', '21931', '21033', '23178', '84536B', '22716', '21916', '20983', '21430', '21509', '23147', '21123', '23200', '71459', '21124', '82486', '21929', '20971', '22068', '20974', '22712', '20711', '23148', '21506', '21380', '22728', '23204', '21381', '22083', '84849D', '22027', '85123A', '20973', '22418', '22730', '21078', '85099B', '20975', '22356', '84535A', '21498', '79000', '21499', '21508', '20984', '82482', '20724', '21497', '21901', '20719', '21918', '22355', '84535B', '22461', '21122', '22663', '21928', '47566', '84755', '20972', '22661', '84077', '82613C', '22646', '22411', '22908', '22549', '16052', '84536A']",22726,ALARM CLOCK BAKELIKE GREEN,0.6043329532497149,2.266248574686431
552291,15421.0,"['22087', '85099B', '22090', '21928', '22386', '84755', '84997D', '21181', '21929', '22179', '22692', '84997A', '48187', '22433', '23298', '84997C', '22089', '21239', '22411', '21497', '21238', '84997B', '21240']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
552292,15421.0,"['23203', '21172']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
552293,16232.0,"['21175', '22432', '23156', '22433', '23154', '22637', '21977', '84879', '21166', '84378', '84380']",0,Null,0.0,0.0
552294,16232.0,"['47566', '84970S', '84836', '21868', '23298', '84991', '85123A', '47566B']",0,Null,0.0,0.0
552295,14224.0,"['23159', '21122', '22149', '23044', '22847', '21843', '23156', '21124', '84849B', '21533', '23043', '22329', '22489', '21534', '22911', '21890', '21535', '84077', '22197', '21888', '22971', '22845', '22300', '20914', '22150', '22328', '21891', '23154', '22974', '22083', '22993', '22561', '90186B', '22970', '21844', '22301', '22456', '22996', '22844']",0,Null,0.0,0.0
552296,15518.0,"['22417', '22659', '22900', '20725', '21507', '22725', '21212', '22743', '23127', '84692', '21559', '47566', '71459', '22616', '22139', '23207', '21213', '22712', '20727', '22727', '22383', '23298', '21080', '22556', '22662', '84950', '20914', '22744', '23126', '22908', '22037', '22993', '21916', '21977', '21358', '22951', '22456', '22713', '22030', '21558', '21078']",22384,LUNCH BAG PINK POLKADOT,0.40574088440651673,0.6694724592707526
552297,15092.0,"['48129', '21340', '22072', '22502', '21524', '48187', '21770']",0,Null,0.0,0.0
552298,14507.0,"['22303', '21794', '82484', '84978', '22082', '22760', '22302', '22797', '21340', '85066', '22300', '23147', '22301', '22430', '84880', '23146']",0,Null,0.0,0.0
552299,15827.0,"['22964', '22840', '22839', '22843', '22838', '22423', '22842', '22841']",0,Null,0.0,0.0
552302,14606.0,"['22431', '21989', '22698', '84031A', '22380', '21669', '84692', '22379', '84970L', '21947', '21987', '22697', '20665', '21535', '22381', '21080', '20868', '21390', '22699', '21188', '22664', '22488', '85129D', '21531', '22295']",0,Null,0.0,0.0
552303,14341.0,"['21931', '85099B', '21466', '23207', '20725', '22411', '21922', '23231', '23132', '23206', '21928', '23199', '22386', '21089', '22983']",22384,LUNCH BAG PINK POLKADOT,0.40574088440651673,0.6694724592707526
552304,12748.0,"['84763', '84978', '22980', '48184', '22884', '22800', '22584', '22846', '79071B', '47566', '22798', '22557', '21420', '15056N', '22156', '22585', '22179', '22978', '21890', '22151', '84789', '20679', '22555', '22614', '84945', '21390', '21982', '22295']",0,Null,0.0,0.0
552305,14341.0,"['23207', '23138', '23299', '23209', '23202', '23203', '23208']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
552306,13911.0,"['21874', '21873', '22780', '47504K', '21868', '21876', '22487', '21340', '71053', '21922', '21609', '21872', '21871', '23132', '22693', '84789', '21703', '21746']",0,Null,0.0,0.0
552307,12748.0,"['22485', '22520', '23284', '20752', '85135B', '22442', '22311', '21625', '22522', '21523', '22558', '35443', '82482', '82494L', '22443']",0,Null,0.0,0.0
552308,17410.0,"['22197', '22431', '22433', '21715', '22619', '22729', '22690', '22699', '22698', '22989', '22697', '22692', '22728', '21718', '21716']",22727,ALARM CLOCK BAKELIKE RED ,0.6460032626427407,2.4225122349102777
552309,13835.0,"['21094', '22969', '22380', '22382', '47590B', '21155', '22558', '21086', '22464', '21888', '22381', '22666', '22383', '21080', '47590A', '47591D', '22367', '23284', '21936', '22189', '15060B']",20725,LUNCH BAG RED RETROSPOT,0.4726720647773279,0.7799089068825911
552310,17323.0,"['22505', '21122', '21095', '21123', '20669', '23200', '21212', '23203', '84378', '23199', '22386', '10125', '22356', '21976', '21124', '22382', '21121', '20652', '84380', '22381', '84673B', '21833', '22435', '20658', '84991', '22440', '20726', '23204', '21974', '20712', '21977', '84992', '84375', '21975', '23206', '22355']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
552311,15312.0,"['23146', '22831', '84997D', '23233', '84997C', '22077', '22189', '85123A', '22295', '20981', '22621', '23152', '21790']",0,Null,0.0,0.0
552312,13427.0,"['84978', '21381', '22178', '22156', '23061', '23145', '82482', '22822', '23144']",82494L,WOODEN FRAME ANTIQUE WHITE ,0.5342465753424657,1.3623287671232873
552313,13139.0,"['23052', '48116', '23182', '48194', '48184', '22725', '48138', '23199', '21627', '22729', '23207', '22382', '23049', '23054', '22727', '23051', '23201', '48188', '22922', '22384', '23050', '23053', '20726', '20685', '23284', '22366', '22365', '23206', '21878']",20725,LUNCH BAG RED RETROSPOT,0.4726720647773279,0.7799089068825911
552314,14353.0,"['22759', '84836', '22969', '22653', '22855', '85016']",0,Null,0.0,0.0
552315,12700.0,"['22417', '23077', '85099C', '85049C', '22554', '21212', '85049H', '22423', '23199', '21976', '85049G', '84997D', '22637', '23254', '23076', '21544', '22712', '22661', '22029', '22693', '22630', '22555', '22971', '22975', '22984', '21949', '21508', '21219', '22976', '22028', '22551', '85169D', '22629', '23066', '22025', '22556', '22662', '23078', '22390', '22646', '23176', '22699', '23206', '20726', '23204', '21700', '22037', '16237', '16048', '22024', '22393', '22951', '84992', '22027', '23065', '22418', '23256', '23194', '21559', '84879', '23208']",22697,GREEN REGENCY TEACUP AND SAUCER,0.6909323116219668,2.0382503192848023
552316,15674.0,"['22498', '22178', '40016', '21088', '21625', '23144', '47566', '21096', '84212', '84795B', '23164', '23207', '22382', '22383', '23298', '21922', '23161', '23162', '85123A', '23206', '21878']",20725,LUNCH BAG RED RETROSPOT,0.4726720647773279,0.7799089068825911
552318,17231.0,"['90082B', '21794', '22431', '23159', '84946', '23182', '21174', '85049E', '22851', '21165', '90033', '22554', '90002D', '90036A', '21745', '22925', '90130B', '84692', '84970S', '22557', '21175', '90201C', '84755', '85049G', '22926', '22907', '22156', '84925D', '22227', '22766', '85049D', '90032', '22536', '21166', '22671', '22927', '21874', '90147', '23298', '82600', '22077', '85049F', '82482', '90036E', '82582', '90023', '90201A', '22432', '21901', '90192', '85152', '90081C', '90209B', '90014B', '90082A', '90081A', '20832', '90162C']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
552319,13003.0,"['20665', '20724', '85014B', '21232']",0,Null,0.0,0.0
552320,13985.0,"['22381', '22382', '20725', '22384', '20979', '23253', '20727', '22662', '21559', '82482', '22379', '21558', '21790']",82494L,WOODEN FRAME ANTIQUE WHITE ,0.5342465753424657,1.3623287671232873
552321,17049.0,"['23204', '21937', '20685', '84795B', '82482', '21789', '47563A', '79030D', '21936', '48185', '22993', '21922', '21523', '23078', '20831', '20711', '21788', '23205']",82494L,WOODEN FRAME ANTIQUE WHITE ,0.5342465753424657,1.3623287671232873
552322,17049.0,"['23201', '21937', '85099B', '23284', '21181', '21754', '22690', '21936', '22169', '48184', '21933', '21928', '23199', '22386', '21932']",0,Null,0.0,0.0
552323,16756.0,"['22222', '22341', '22969', '23298', '22698', '23068', '23061', '22697', '22423', '85123A', '82482', '22151', '23056']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
552324,16672.0,"['22634', '22974', '21715', '22559', '22698', '22635', '21746', '22629', '22972', '22697', '21878', '21718', '22630', '21716']",22699,ROSES REGENCY TEACUP AND SAUCER ,0.7829232995658465,2.3096237337192473
552325,12490.0,"['22895', '22303', '22386', '21238', '23204', '22090', '85099B', '22302', '20725', '20712', '21239', '21559', '23206', '20724', '23199', '22379']",22384,LUNCH BAG PINK POLKADOT,0.40574088440651673,0.6694724592707526
552326,15596.0,"['21843', '21558', '21244', '21216', '20725', '21217', '22502', '21242', '21212', '22138', '22629', '21539', '22200', '20675', '22501', '21537']",22384,LUNCH BAG PINK POLKADOT,0.40574088440651673,0.6694724592707526
552327,17007.0,"['22087', '84755', '22926', '21936', '23256', '22360']",0,Null,0.0,0.0
552328,14188.0,"['22381', '85099B', '20725', '22380', '22664', '23202', '20718', '23203', '23208', '22386', '22379']",22384,LUNCH BAG PINK POLKADOT,0.40574088440651673,0.6694724592707526
552329,13492.0,"['22433', '22431', '22432', '23206', '20726', '23284', '23207', '48185', '20725', '22384', '22666', '48194', '23209', '48187', '23208']",23203,mailout,0.4403578528827038,0.0
552330,12948.0,"['22568', '22749', '22149', '20969', '22273', '23127', '47566', '23128', '22274', '22652', '22750', '23298', '23126', '22150', '20726', '22569', '22082', '22083', '22570', '20970']",20725,LUNCH BAG RED RETROSPOT,0.5280487804878049,0.871280487804878
552332,13908.0,"['22303', '21035', '22090', '20717', '21242', '21746', '71459', '84755', '22297', '21244', '21533', '20676', '21243', '21535', '22302', '20677', '22300', '22077', '21239', '20675', '21238', '21844', '22301', '21240']",0,Null,0.0,0.0
552333,15039.0,"['22417', '85099F', '23200', '21212', '22423', '71053', '21172', '47599A', '21043', '20676', '21213', '23202', '20727', '22197', '22424', '22171', '22666', '22383', '23298', '21908', '21922', '84991', '23209', '22662', '20726', '21238', '47599B', '21974', '20712', '22951', '84992', '23206', '23208', '21240']",85099B,JUMBO BAG RED RETROSPOT,0.6330275229357799,1.0444954128440367
552336,15159.0,"['21137', '22090', '23298', '22699', '22088', '85132C', '22697', '23202', '22423', '85183B', '22041', '22766', '82482', '85132B', '85132A', '23208', '85183A']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
552337,12621.0,"['21915', '22725', '20749', '22729', '23207', '21051', '22972', '22029', '22665', '22727', '21937', '23232', '22077', '22629', '21116', '21705', '21718', '21703', '21716', '22711', '22326', '23204', '22328', '22716', '22037', '22549', '22418', '22730', '21914', '23206', '23208', '23205']",22726,ALARM CLOCK BAKELIKE GREEN,0.6043329532497149,2.266248574686431
552340,17949.0,['21922'],0,Null,0.0,0.0
552341,17949.0,['22607'],0,Null,0.0,0.0
552342,17949.0,"['22502', '84796B']",0,Null,0.0,0.0
552353,17612.0,"['22718', '22770', '21088', '23200', '22717', '23203', '23144', '84970S', '21096', '22907', '21498', '22692', '22029', '48187', '23201', '22302', '21090', '23298', '22371', '21933', '85132A', '22716', '22711', '23283', '22167', '23284', '20685', '22985', '16161P']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
552357,18219.0,"['84879', '84978', '22892', '23284', '22969', '23298', '22845', '85123A', '22423', '22771', '23132', '82482', '23070']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
552358,15673.0,"['22431', '84978', '22992', '22149', '21754', '21212', '71459', '22977', '84755', '22382', '22195', '22926', '22120', '22839', '23208', '21155', '22972', '22587', '22895', '22197', '22727', '22614', '22975', '22918', '22919', '21564', '21755', '22744', '21917', '21984', '22841', '23283', '22432', '22966', '22831', '22974', '22920', '22607', '22916', '22561', '22843', '23009', '21756', '21918', '85185B', '22524']",20725,LUNCH BAG RED RETROSPOT,0.4726720647773279,0.7799089068825911
552364,13004.0,"['22999', '22898', '20981', '22621', '23144', '84970S', '84755', '23076', '23202', '23201', '22614', '82551', '23298', '22896', '84991', '47591D', '22646', '47566B', '47567B', '23204', '23284', '22037', '21981', '21232', '21982', '79030G', '35815P', '22355', '22030', '23205']",23203,mailout,0.5544041450777202,0.0
552365,16440.0,"['84763', '22604', '22904', '22969', '22554', '23200', '20728', '22427', '21713', '23203', '23199', '72800D', '22893', '22907', '22487', '22640', '22138', '20886', '22652', '22197', '23298', '72800E', '23209', '22636', '22556', '22430', '20914', '22440', '21714', '20726', '22993', '22989', '22654', '22722', '23208']",20725,LUNCH BAG RED RETROSPOT,0.4751552795031056,0.7840062111801241
552371,17629.0,"['22197', '22367', '22549', '17003', '22938', '22212', '22551', '15034', '23202', '84050', '22029', '23203', '84380']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
552372,13394.0,"['21754', '21088', '21212', '20975', '21043', '21096', '71459', '15056N', '22693', '21231', '22302', '21239', '21755', '85016', '22908', '21238', '84596B', '21980', '21089']",0,Null,0.0,0.0
552376,16326.0,"['23283', '47566', '21195', '23284', '48185', '48188', '48173C', '22366', '48194', '48184', '85132B', '21078']",0,Null,0.0,0.0
552404,15932.0,"['47566', '20839', '20837', '46000M', '20840', '21877', '79030G', '37342', '85123A', '21871', '21933', '20836', '79030D']",0,Null,0.0,0.0
